date,XOM,JNJ,GE,T,WFC,JPM,CHL,WMT,PG,VZ,PFE,F,KO,CVX,NVS,BABA,V,FMX,ORCL,HD,DIS,MS,PM,TM,UBS,PEP,IBM,NVO,BAC,UL,UN,TSM,UNH,RIO,C,HSBC,BMY,TOT,MCD,MA,CVS,SNY,MMM,DCM,BP,GSK,ABBV,TJX,SAP,AGN,NKE,UPS,RY,NTT,HON,UTX,ABEV,SNP,BA,TD,LLY,ACN,UNP,LMT,RAI,USB,DEO,AZN,D,LOW,LYG,DHR,MTU,CL,BBL,CAJ,SAN,GS,SPG,AXP,AIG,BNS,LFC,BT,DOW,TMO,DD,EPD,CB,TWX,OXY,NEE,BLK,E,ABT,DUK,NGG,CRM,COP,EMC
15-06-16,84.68,98.36,27.22,34.67,57.22,68.37,64.38,72.35,79.1,47.42,34.04,15,40.08,100.04,101.21,86.09,69.01,89.61,44.64,110.23,111.06,39.74,81.82,136.06,21.44,93.55,166.84,55.77,17.55,43.62,41.97,23.58,121.55,43.01,57.07,46.65,65.97,49.51,94.63,94.15,103.17,49.22,156.49,18.7,40.91,42.9,66.77,65.36,72.96,298.02,52.28,100.35,63.73,35.26,104.1,114.94,6.04,81.31,142.34,44.09,84.78,96.7,100.52,190.82,36.8,44.59,117.34,32.73,67.37,69.4,5.42,84.63,7.15,65.98,41.3,33.61,7.12,213.56,177.26,79.36,61.98,53.46,22.16,34.86,52.59,128.8,69.35,31.99,106.28,87.04,78.51,99.53,357.28,35.63,48.48,72.57,67.31,73.4,63.43,27.13
15-06-17,84.73,98.73,27.27,34.8,57.17,68.14,64.72,72.73,80.08,47.27,33.98,15.02,40.27,99.76,101.1,86.8,68.75,91.66,44.91,110.47,111.49,39.58,81.83,134.87,21.24,94.05,167.17,55.04,17.37,43.69,41.87,23.6,119.74,43.27,56.54,46.71,66.3,50.2,95.22,94.45,103.82,48.81,156.95,18.56,41.21,42.89,67.77,65.71,72.89,298.79,52.38,100.42,63.74,35.3,104.2,115.07,6.1,82.54,143.43,44.02,83.53,96.93,101.18,191.02,37.44,44.64,118.03,32.98,68,69.67,5.48,84.73,7.02,66.41,41.58,33.41,7.08,212.93,179.57,80.32,61.86,53.32,22.19,35.62,53.35,128.64,69.49,31.74,106.33,87.22,78.8,100.7,357.3,35.49,48.57,73.08,67.65,74.42,63.09,27.25
15-06-18,85.48,100.36,27.37,35.02,57.7,68.78,64.44,72.98,80.82,47.77,34.37,15.14,40.65,100.25,101.56,86.75,69.5,90.99,42.74,111.85,113.22,39.79,83.11,134.48,21.25,95.23,168.25,55.84,17.38,44.04,42.52,23.76,120.89,43.68,56.76,46.7,66.62,50.17,96.17,96.05,105.06,49.13,159.62,18.56,41.26,43.22,68.98,67.16,73.26,302.47,53,101.4,63.63,35.41,105.53,115.9,6.14,84.56,145.38,43.83,83.04,97.31,102.31,192.75,38.3,44.78,120.34,33.43,68.85,70.15,5.5,85.95,7.02,67.17,42.47,33.57,7.26,214.6,181.89,80.77,62.29,53.23,22.12,35.86,53.59,129.68,70.15,31.77,107.66,88.31,79.1,102.26,360.88,36.03,49.94,74.54,68.33,75.71,62.93,27.4
15-06-19,85.21,99.86,27.24,34.99,57.05,68.08,64.33,72.74,80.54,47.46,34.18,15.11,40.4,99.47,100.19,85.74,68.69,90.56,41.59,112.43,112.62,39.37,82.66,134.02,21.42,94.86,166.99,54.98,17.17,43.95,42.46,23.4,120.33,43.16,56.23,46.77,66.8,49.89,96.08,94.81,105.47,49.07,158.95,18.59,41.15,43.06,69.48,66.63,72.66,302.37,53.26,100.84,62.41,35.14,105.34,114.89,6.07,83.82,145.13,43.14,82.63,97.02,101.16,191.14,38.53,44.64,119.14,33.35,68.05,69.99,5.51,85.84,7.05,66.9,42,33.62,7.24,213.19,179.48,80.19,61.83,52.44,21.72,36.04,53.28,129.97,69.84,30.84,106.01,88,77.97,100.96,359.19,36.31,49.89,73.2,67.76,75,62.35,27.07
15-06-22,85.17,100.09,27.42,35.04,57.91,68.96,65.46,72.79,80.45,47.53,34.31,15.13,40.48,100.29,102.12,85.68,69.09,91.31,41.49,113.07,113.53,39.85,83.13,135.48,21.78,95.6,167.73,57.22,17.47,44.9,43.53,23.84,120.25,43.53,56.95,47.33,67.06,51.41,96.87,95.42,106.14,51.01,159.68,18.81,41.52,43.45,70.12,66.54,74.81,307.25,53.4,101.39,62.88,35.55,105.37,115.28,6.15,84.96,145.7,43.55,82.92,98.59,101.44,192.08,38.7,44.98,119.95,33.6,68.26,70.29,5.53,86.25,7.29,67.24,42.41,34.02,7.6,216.51,176.53,81.25,62.58,52.87,22.32,36.69,53.44,130.09,69.99,31.06,106.13,88.02,78.79,100.76,358.96,38.14,50.03,73.07,67.85,74.78,62.58,27.3
15-06-23,85.07,99.78,27.55,35.91,57.89,69.75,67.25,72.57,79.79,47.77,34.5,15.29,40.38,100.09,102.78,85.08,69.42,90.83,41.71,113.18,114.41,40.21,81.36,137.1,21.88,95.6,168.62,56.47,17.67,44.82,43.54,23.93,122.74,43.8,57.39,47.31,67.33,51.75,97.18,95.7,106.47,51.21,159.84,19,41.54,43.38,70.02,67.51,74.48,312.32,53.6,100.75,63.19,36.03,104.76,115.23,6.15,88.39,144.43,43.9,82.67,98.25,101.15,191.64,38.35,45.1,121.95,33.8,67.56,70.6,5.52,85.72,7.41,67.01,43.11,34.02,7.55,218.4,175.24,81.36,63.32,53.47,22.67,36.82,53.57,129.55,68.5,30.96,106.41,87.69,79.4,99.29,360.15,37.89,49.88,71.78,67.35,74.2,63.17,27.46
15-06-24,84.68,99.33,27.26,35.78,57.54,69.02,66.51,72.38,79.51,47.29,34.23,15.5,40.19,99.27,101.63,85.17,68.86,90.13,41.2,112.35,113.77,39.64,80.81,135.4,21.69,95.29,166.97,56.33,17.49,44.78,43.44,23.9,119.17,43.59,56.66,47.16,66.81,51.86,96.64,95.51,105.33,51.64,157.54,18.85,41.83,43.34,69.22,67.58,73.51,308.66,53.11,99.39,63.03,35.9,104.1,113.97,6.1,87.97,143,43.78,82.26,97.77,98.25,190.17,38.17,44.74,120.77,33.26,67.65,70.08,5.51,85.42,7.34,66.49,43.14,33.61,7.46,214.43,173.9,80.74,62.92,53.49,22.45,36.29,53.1,130.27,66.2,30.83,105.23,87.1,79.32,98.53,355.57,37.62,49.5,70.93,67.34,73.5,62.83,27.45
15-06-25,83.93,99.12,27.04,36.18,57.17,68.65,65.61,71.86,79.39,47.44,34.02,15.44,40.02,98.34,100.82,85.24,68.62,90.07,41.06,112.24,114.45,39.22,81.3,134.87,21.77,94.83,166.08,56.47,17.37,44.51,43.32,24.08,122.33,42.9,56.19,46.64,66.84,51.85,95.79,94.46,105.01,51.49,155.92,19.25,41.89,43.51,69.82,67.29,73.5,309.15,52.61,98.94,63.38,36.61,103.36,113.3,6.05,87.15,142.45,43.96,84.8,99.48,96.97,189.99,38.16,44.56,120.69,32.93,67.04,69.66,5.55,85.43,7.35,66.46,41.97,33.31,7.46,212.82,172.36,79.88,62.43,53.95,21.95,36.24,53.22,131.53,66.15,30.19,102.75,88.2,78.53,97.99,351.13,37.74,49.33,70.68,67.55,73.61,62.22,27.04
15-06-26,83.86,99.64,27.09,36.12,57.44,68.95,64.59,72.12,79.34,47.62,33.92,15.4,40,98.6,99.92,83.28,68.75,90.8,40.99,112.6,114.99,39.5,81.35,135.46,21.93,94.91,165.46,55.96,17.41,44.49,43.61,23.63,123.25,42.84,56.34,46.5,67.54,52.09,97.29,94.51,105.84,51.88,157.09,19.15,41.35,42.89,70.46,68.02,72.97,306.6,54.86,99.35,63.56,36.34,103.54,113.52,6.12,85.45,142.48,44.1,85.85,99,96.77,188.64,38.28,44.51,119.79,33.16,67.27,68.61,5.52,85.76,7.46,66.5,41.33,32.99,7.53,213.17,173.91,79.88,62.73,54.07,21.28,36.56,52.67,132.21,65.6,30.18,103.47,88.13,79.21,98.7,354.47,37.41,49.97,71,66.93,72.34,62.18,26.45
15-06-29,82.82,97.68,26.64,35.77,56.06,67.2,63.58,71.42,78.32,46.77,33.59,15.02,39.4,96.69,98.53,81.07,66.72,89.16,40.42,110.54,113.05,38.31,80.12,132.45,21.3,93.69,162.97,54.69,16.89,43.12,42.08,22.38,121.19,42.04,54.88,45.17,65.97,49.74,95.44,92.52,104.81,49.84,153.95,18.96,40.31,42.03,67.18,66.08,70.68,299.25,53.84,97.31,61.71,35.8,101.85,111.53,6.08,83.52,138.73,42.83,83.78,96.68,95.53,185.52,37.53,43.41,116.7,32.17,67.29,67.53,5.38,84.75,7.22,65.4,40.65,32.29,7,207.65,171,77.8,61.59,52.12,20.86,35.89,50.79,129.45,63.64,30,101.6,86.53,77.37,98.17,344.54,35.88,49.01,70.85,65.35,70,61.01,25.99
15-06-30,83.2,97.46,26.57,35.52,56.24,67.76,64.09,70.93,78.24,46.61,33.53,15.01,39.23,96.47,98.34,82.27,67.15,89.09,40.3,111.13,114.14,38.79,80.17,133.75,21.2,93.34,162.66,54.76,17.02,42.96,41.84,22.71,122,41.21,55.24,44.81,66.54,49.17,95.07,93.48,104.88,49.53,154.3,19.13,39.96,41.65,67.19,66.17,70.23,303.46,54.01,96.91,61.15,36.29,101.97,110.93,6.1,85.71,138.72,42.51,83.49,96.78,95.37,185.9,37.33,43.4,116.04,31.86,66.87,66.97,5.43,85.59,7.22,65.41,39.56,32.41,7.01,208.79,173.02,77.72,61.82,51.63,21.76,35.44,51.17,129.76,63.95,29.89,101.68,87.41,77.77,98.03,345.98,35.58,49.08,70.62,64.57,69.63,61.41,26.39
15-07-01,82.37,98.47,26.66,35.57,56.91,68.07,63.9,71.88,79.72,47,33.69,14.99,39.5,96.09,98.52,82.46,67.85,89.4,40.24,112.07,115.13,39.36,81.3,133.6,21.53,94.52,164.49,55.44,17.22,43.35,42.27,22.93,123.38,40.73,55.68,44.69,67.67,48.23,95.76,94.5,105.71,49.76,155.65,19.3,39.27,42.14,68.51,67.42,70.37,306.91,54.72,96.94,61.27,36.17,102.84,110.82,6.08,84.17,140.73,42.59,84.85,98.06,96.16,188.17,37.39,44.15,117.53,32.32,67.07,67.24,5.46,86.34,7.3,66.16,39.19,32.18,7.04,209.94,174.76,78.4,62.35,51.71,21.26,35.6,51.39,130.82,61.43,29.09,102.49,88.31,75.95,98.43,347.4,35.23,49.52,71.08,64.17,70.54,60.03,26.42
15-07-02,83.14,98.44,26.78,35.73,56.74,67.52,64.67,71.86,79.93,47.2,33.37,14.87,39.49,95.87,99.8,82.07,68.24,90.31,40.36,111.49,114.97,39,81.17,132.75,21.87,94.66,165.09,55.18,17.03,42.95,41.93,23.15,121.81,41.04,55.37,45.18,67.48,48.61,96.17,94.24,105.55,49.47,155.38,19.6,41.29,42.26,68.21,66.8,69.96,307.51,54.94,97.2,60.73,36.58,102.51,109.56,6.14,84.32,140.21,42.33,86.14,97.33,96.66,187.3,37.34,43.62,118,32.7,67.9,66.7,5.41,86.8,7.29,66.16,39.87,31.96,7.05,209.2,174.72,78.21,62.08,50.52,21.3,35.58,51.38,130.95,59.99,29.74,103.74,88.49,75.73,100.22,345.4,35.35,49.41,72.53,65.32,70.42,60.52,26.5
15-07-06,82.53,98.2,26.31,35.61,56.44,67.33,62.66,72.53,80.05,47.04,33.25,14.79,39.42,94.77,98.62,80.23,68.12,89.2,40.15,111.32,115.7,38.85,81.2,132.73,21.02,94.4,164.73,54.78,16.94,42.44,40.93,22.94,122.16,40.14,55.08,44.26,67.5,47.24,95.65,94.52,104.81,48.15,155.08,19.41,39.91,41.95,68.22,66.91,68.26,306.7,54.92,96.66,60.4,36.17,102.38,109.36,6.09,82.93,140.52,42.13,86.35,97.34,96.24,187.99,37.6,43.6,117.25,32.56,67.85,66.25,5.3,85.87,7.23,65.96,38.33,32.42,6.78,208.04,175.78,77.59,61.85,50.54,20.46,34.83,50.57,130.39,60,29.42,103.33,87.38,73.9,100.46,342.81,33.5,49.74,72.85,64.64,69.16,59.06,26.31
15-07-07,82.87,98.92,26.47,35.77,56.25,66.8,61,73.79,81.72,47.25,33.73,14.85,40.25,95.27,99.17,79.62,67.77,89.89,40.16,112.4,117.1,38.62,82.44,132.38,21.17,96.4,165,54.28,16.69,42.71,41.19,22.96,120.7,39.72,54.5,43.72,68.23,47.52,96.68,93.89,106.38,48.2,155.43,19.41,39.71,41.81,68.56,68.22,68.84,307,55.64,97.5,60.12,36.39,102.84,110.09,6.01,80.99,143.15,41.57,88.73,98.68,97.74,190.16,38.38,43.47,116.78,32.8,69.33,67.37,5.29,87.07,7.19,67.31,37.88,32.28,6.79,208.21,178.72,77.55,62.21,50.53,19.39,34.34,50.84,130.95,59.1,30.56,104.46,87.37,74.2,102.88,342.61,32.75,50.21,75.27,64.89,70.26,59.65,26.6
15-07-08,81.97,97.77,25.89,34.79,55.25,65.43,57.72,73.06,80.99,46.58,33.45,14.37,39.86,93.56,99.03,77.94,66.73,88.77,39.77,111,115.19,37.79,81.57,128.11,20.61,95.61,163.16,53.65,16.25,42.55,41.06,22.23,118.78,38.17,52.8,42.55,67.74,46.77,95.84,92.49,104.19,48.06,152.71,18.9,39.15,41.36,67.66,67.39,68.48,299.67,54.64,95.49,59.31,35.46,100.97,108.67,5.89,78.44,141.92,40.96,87.25,97.62,95.85,190.05,37.9,42.67,114.09,32.16,69.43,66.53,5.06,85.74,6.81,66.45,36.38,31.49,6.64,204.06,178.34,75.93,61.16,49.92,18.1,33.25,49.52,128.2,58.16,30,102.64,85.81,72.54,101.95,334.12,32.7,49.25,74.79,64.55,69.39,58.36,25.89
15-07-09,81.6,98.4,26.02,34.39,55.5,66.11,58.66,72.78,80.66,46.26,33.86,14.33,39.92,93.78,100.02,79.04,67.05,88.8,40.18,111.38,115.6,38.1,81.24,129.03,21.19,94.59,163.85,54.77,16.48,43.01,41.73,22.22,119.34,38.53,53.71,43.02,67.89,47.58,96.49,93.04,105.7,48.78,153.75,18.9,39.13,41.8,67.97,67.67,69.81,304.1,54.72,95.75,59.39,35.26,101.18,108.92,5.94,78.6,142.8,40.75,87.48,97.75,96.25,192.13,38.05,42.96,115,32.28,68.65,67.02,5.16,85.74,6.86,66.17,37,31.63,6.82,204.81,178.12,76.34,61.76,49.58,18.96,34.43,50.26,127.82,57.9,30.02,103.49,87.09,73.12,101.18,336.89,34.05,49.19,74.07,64.76,69.96,58.67,25.64
15-07-10,82.22,99.53,26.27,34.65,56.08,67.05,61.35,73.12,80.95,47,34.36,14.48,40.39,94.41,103.22,80.3,68.42,90.69,40.36,113.1,116.44,38.64,82.16,131.52,21.86,95.55,166.95,57.68,16.7,44.65,43.87,22.57,122.15,39.14,54.56,43.87,69.27,49.74,97.65,94.62,107.44,51.49,154.95,19.16,39.9,42.45,69.23,68.13,72.27,312.13,55.26,96.96,60.35,36.75,102.41,110.18,6.16,80.07,144.48,41.26,88.29,98.78,97.82,194.19,38.44,43.44,118.94,33.22,68.96,67.85,5.28,86.65,7.11,66.64,38.05,31.89,7.22,207.19,178.84,77.31,62.62,50.14,20.36,35.41,51.41,130.63,58.25,30.53,103.84,88.63,73.31,101.64,339.46,35.23,49.93,74.37,66.43,71.14,59.13,25.79
15-07-13,82.42,100.27,26.47,34.88,56.74,68.09,61.46,73.88,81.91,47.2,34.82,14.64,40.66,94.6,104.11,81.86,69.52,89.62,40.8,114.9,118.05,39.32,82.38,133.44,22.05,97.22,169.38,58.04,17.02,44.6,43.99,22.86,122.45,40.67,55.54,44.42,69.66,48.96,98.43,95.5,109.16,52.1,156.47,19.86,39.96,42.89,69.57,69.16,72.6,318.35,56.2,97.76,60.42,36.7,103.77,111.58,6.23,79.55,146.62,41.15,88.82,100.55,97.08,197.88,38.78,43.83,119.22,33.59,69.09,68.3,5.32,88,7.19,67.44,39.04,32.15,7.24,210.12,179.31,78.53,63.38,50.21,20.37,35.6,51.94,134.29,59.51,30.35,104.23,89.89,73.45,101.97,344.26,34.77,49.72,74.35,66.04,71.05,58.93,25.95
15-07-14,83.11,99.78,26.66,35.12,57.25,69.04,61.88,73.79,82.04,47.41,35.08,14.81,41.17,95.55,105.92,81.5,70.1,91,40.78,115.36,117.85,39.71,82.68,133.45,22.2,97.13,168.61,58.14,17.13,45.18,44.57,22.8,125,40.51,55.91,44.54,70.06,49.94,98.78,95.27,109.82,53.34,156.78,19.81,40.33,43.34,69.8,69.13,73.21,321.13,56.17,97.87,60.33,36.89,104.08,111.51,6.21,78.74,147.75,40.92,88.76,100.74,96.79,199.05,38.82,43.88,120.91,33.92,69.2,68.39,5.39,88.96,7.26,67.27,38.63,32.07,7.2,212.16,179.99,78.97,63.57,50.08,20.34,36.15,53.04,136.59,59.43,30.98,103.63,89.99,74.28,101.99,342.73,34.96,50.2,73.8,66.58,71.79,59.53,25.12
15-07-15,82.76,100.42,26.77,34.73,57.78,69.19,62.28,73.65,82.15,47.33,34.98,14.75,41.13,94.24,104.26,80.73,70.02,91.46,40.79,115.58,118.3,39.7,82.67,133.99,22.49,96.35,168.53,58.19,17.68,45.04,44.61,22.56,125.86,40.47,56.46,44.69,69.28,49.19,99.07,95.25,109.9,52.99,156,19.71,40.04,43.12,69.75,68.72,74.15,320.13,55.95,97.18,59.81,36.61,103.84,111.25,6.25,79.13,146.89,40.75,86.38,99.95,96.98,199.41,38.81,45.53,121.11,33.94,69.52,68.27,5.38,88.33,7.18,66.91,38.33,32.25,7.18,212.96,181.41,78.54,64.03,49.6,19.59,36.56,52.1,135.25,59,30.27,103.78,90.48,73.09,102.77,346.49,34.67,49.31,74.02,67.07,71.36,58.42,25.14
15-07-16,82.91,101.11,27.04,35.16,58.17,69.56,62.78,73.83,82.3,47.83,35.1,14.57,41.48,94.48,105.82,81.53,70.57,92.25,40.96,114.73,119.07,39.91,85.29,135.77,22.64,96.9,171,58.73,17.95,45.45,44.98,22.73,124.93,40.81,58.59,45.24,69.38,49.54,97.86,95.82,110.54,53.53,157.17,20.16,39.54,43.1,69.99,69.37,74.6,317.37,56.17,97.48,60.09,37.59,103.57,111.26,6.21,79.92,148.49,41.08,87.17,101.45,96.04,201.62,39.5,45.86,121.62,33.79,70.18,68.23,5.45,88.7,7.25,67.62,38.92,32.17,7.31,211.18,183.43,78.92,64.16,50.08,20.17,36.93,52.23,136.66,59.77,29.72,104.36,91.01,72.5,104.43,354.28,34.69,49.77,74.81,67.6,72.42,57.95,25.21
15-07-17,82.61,100.08,27.24,35.01,57.94,69.21,62.9,73.39,82.24,47.59,35.07,14.69,41.25,93.15,105.81,83.36,70.88,91.74,40.4,114.47,118.86,40.2,85.83,135.36,22.58,96.78,172.51,58.64,18.1,44.97,44.71,23.03,123.85,40.35,58.75,45.31,69.29,49.39,97.5,96.08,110.14,53.6,156.69,20.15,39.12,42.96,69.99,68.74,74.17,316.21,56.4,97.6,59.51,37.37,105.54,110.74,6.16,79.3,146.84,40.81,87.37,100.48,97.42,201.18,39.6,45.85,120.95,33.76,69.65,67.53,5.5,88.72,7.32,67.5,38.79,32.47,7.24,212.46,183.06,79.22,64.05,49.55,20.43,37.3,51.17,135.75,59.67,29.15,104.14,89.69,71.92,103.65,354.54,34.64,49.9,73.57,67.03,72.81,57.2,25.26
15-07-20,81.76,100.37,27.14,34.9,58.05,69.26,63.39,73.1,82.19,48.1,35.24,14.57,41.38,92.94,106.12,82.67,72.7,91.83,39.93,113.41,119.58,40.04,85.61,135.54,22.52,97.31,173.22,58.88,18.12,45.09,44.61,22.9,122.65,40.01,58.85,45.61,69.97,49,97.49,97.26,110.98,53.25,157.12,20.1,38.75,43.02,70.8,69.1,74.46,317.75,56.56,97.59,59.32,37.44,106.37,110.48,6.14,78.43,146.72,40.55,87.87,100.72,98.31,205.13,39.9,45.84,120.22,33.92,69.29,66.7,5.53,88.58,7.33,67.8,38.44,32.53,7.27,212.39,182.93,79.3,64.04,49.02,20.01,37.35,50.52,136.17,59.57,28.45,104.22,89.37,70.26,103.15,353.1,34.72,50.06,73.27,67.05,72.77,56.57,24.98
15-07-21,81.66,100.34,26.85,34.57,57.95,69.1,65.49,72.74,81.63,46.97,35.14,14.51,41.19,93.9,103.71,82.54,72.02,90.96,39.57,113.86,119.31,40.08,85.54,134.56,22.48,96.93,163.07,58.35,18.08,44.59,44.1,22.88,120.86,39.99,59.1,45.53,68.87,49.38,97.32,96.71,110.06,52.99,155.76,19.96,38.73,42.63,70.54,68.53,72.8,317,56.5,97.96,59.19,37.24,105.4,102.71,6.14,78.62,145,40.5,85.57,100.39,98.82,203.15,39.94,45.74,120.03,33.82,68.77,66.39,5.47,87.79,7.33,66.94,38.82,32.42,7.25,211.5,181.76,78.95,64,48.82,20.34,37.04,50.1,136.47,59.28,28.1,103.88,88.75,70.22,102.13,351.82,34.93,49.76,72.42,66.18,73.83,56.49,24.93
15-07-22,81.79,100.18,26.63,34.27,58.52,70.08,64.66,73.16,80.83,46.45,34.88,14.42,40.9,93.51,101.3,84.15,71.97,88.37,39.42,114.9,119.33,40.54,85.52,133.99,22.22,97.17,160.35,58.54,18.45,44.79,44.4,22.22,120.61,39.03,60.34,45.18,69.37,48.84,97.58,96.88,110.98,53.09,155.41,19.9,37.91,42.3,70.56,68.61,72.56,315.35,57.04,97.23,58.62,36.89,104.74,101.55,6.01,77.79,146.47,40.13,86.38,102.33,97.68,202.79,40.18,45.95,119.66,33.61,68.73,67.44,5.49,87.86,7.21,67,36.9,32.07,7.28,213.25,182.38,78.99,64.54,48.32,20.39,36.66,50,140.06,58.9,27.55,106.59,88.72,69.47,102.8,350,34.66,50.98,72.37,65.53,73.87,55.83,25.38
15-07-23,81.14,100.2,26.26,33.93,58.21,69.64,64.38,72.51,80.7,46.35,34.78,14.61,40.84,92.94,103.05,83.88,71.75,89.87,39,114.59,118.8,39.94,85.43,133.25,22.54,96.87,161.73,58.16,18.18,44.97,44.87,22.31,119.33,38.53,59.87,44.84,68.24,48.79,97.09,95.16,110.19,53.37,149.5,19.84,37.3,42,70.52,68.24,73.42,314.95,57,96.11,57.8,37.35,104.32,101.14,5.81,77.82,146.11,39.97,86.76,102.42,92.12,202.83,39.88,45.66,114.91,33.28,68.23,67.7,5.36,89.05,7.21,67.04,36.22,31.94,7.24,211.05,181.38,77.01,64.14,48.02,20.14,35.9,47.76,140.6,58.48,27.41,106.45,87.69,69.69,102.07,346.44,35,51.2,71.56,65.1,72.21,54.04,25.97
15-07-24,79.94,99.15,25.75,34.29,57.78,68.91,63.75,71.58,80.29,46.04,34.26,14.39,40.44,90.6,101.8,83.02,74.8,88.23,39,113.59,118.91,39.6,84.65,132.55,22.32,96.18,159.75,57.82,17.9,44.72,44.57,21.64,117.94,37.39,58.7,44.07,65.98,47.9,96.1,95.83,110.49,53.54,149.33,19.61,36.57,41.39,68.08,67.44,72.43,308.21,56.5,94.75,57.03,37.26,102.77,99.31,5.65,76.63,144.06,39.69,84.72,101.17,92.61,201.04,39.78,45.28,114.5,32.88,68.59,67.18,5.3,87.78,7.08,67,35.07,31.51,7.09,207.35,184.65,75.9,63.64,47.79,19.53,35.72,45.97,137.94,56.94,27.39,106.44,87.38,68.42,102.28,341.41,34.32,51.05,71.69,64.84,73.92,52.09,25.62
15-07-27,79.26,98.28,25.95,34.32,57.59,68.01,62.02,71.38,79.97,45.83,34.34,14.55,40.54,89.14,101.54,81.4,73.86,87.47,38.51,113.07,118.25,39.25,85.53,131.79,21.98,95.66,159.07,57.64,17.67,44.35,44.33,21.63,117.88,36.97,57.96,43.89,64.3,47.33,96.04,94.39,109.77,53.33,148.71,19.48,36.05,41.6,69.34,67.34,71.69,326.98,55.86,95.12,56.36,37.01,101.64,98.87,5.56,73.6,141.03,39.1,84.15,100.39,92.39,201.17,39.6,44.8,112.85,32.71,69.14,67.04,5.33,87.22,7.08,67.3,34.93,31.62,7.03,205.02,185.77,74.92,63.24,46.86,18.57,35.94,45.63,137.02,56.73,28.18,107,86.54,67.76,103.5,336.24,34.05,50.69,73,65.16,72.46,50.65,26.04
15-07-28,82.48,99.02,26.1,34.33,57.4,68.05,63.14,72.1,80.23,45.89,35.35,14.83,40.55,92.4,102.79,80.56,74.74,88.48,39.28,114.84,118.46,39.25,85.6,131.84,22.52,96.11,160.05,58.4,17.88,44.77,44.73,21.88,121.52,37.78,58.37,44.8,64.66,48.09,97.33,95.16,111.64,53.81,151.11,19.91,37.29,41.71,71.23,67.86,72.26,339.5,56.74,99.94,56.96,37.74,104.2,98.97,5.56,75.37,141.81,39.57,85.68,101.69,96.62,203.63,42.1,44.73,113.38,32.81,70.13,67.8,5.38,88.4,7.11,68.39,36.02,31.67,7.1,206.24,186.36,75.11,63.66,47.5,19.03,36.5,46.65,138.65,55.9,29.05,107.62,87.76,69.62,104.09,336.84,34.73,50.94,73.13,65.16,73.79,52.24,26.78
15-07-29,83.14,99.73,26.26,34.69,57.96,68.94,63.75,72.23,80.62,46.56,35.76,15.21,40.59,93.25,103.69,80.26,76.01,90.02,39.79,116.37,119.84,39.29,85.45,132.57,22.82,96.53,161.09,59.35,18.16,44.98,44.67,22.11,121.52,38.49,58.92,45.08,64.89,48.96,98.21,96.73,113.45,52.64,151.45,21.02,37.39,42.62,70.77,69.46,72.09,337.99,57.46,100.89,58.24,38.98,105.54,99.36,5.6,77,144.14,40.61,85.09,102.45,98.53,208.15,42.27,45.01,114.59,33.01,70.65,68.74,5.4,90.91,7.19,68.93,36.65,32.12,7.09,206.84,186.47,75.7,64.54,48.89,19.32,36.86,47.43,139.62,55.46,29.42,107.99,88.11,70.86,104.59,339.84,34.64,51.06,73.11,65.78,73.88,52.9,26.68
15-07-30,83.01,99.84,26.12,34.8,58.15,69.04,64.04,72.16,77.39,46.67,35.73,15.1,40.56,93.03,103.18,79.96,76.38,90.55,39.65,116.46,120.03,39.3,85.39,132.27,22.99,96.63,160.96,58.28,18.13,45.2,44.8,22.7,120.56,38.2,58.88,45.01,64.46,49.2,99.17,98.41,112.94,53.57,151.57,21.32,37.68,43.59,70.16,69.62,71.64,328.87,57.5,101.4,58.19,39.15,105.38,100.73,5.59,75.92,143.01,40.45,84.54,102.66,97.7,206.47,42.68,45.06,113.2,33.74,71.05,68.86,5.41,91.86,7.23,68.02,36.48,31.67,6.78,207.2,186.14,76.12,64.53,49.08,18.76,36.4,47.42,139.12,55.59,28.92,108.59,88.44,71.4,104.89,338.75,34.59,50.77,73.45,65.93,73.36,52.07,26.78
15-07-31,79.21,100.21,26.1,34.74,57.87,68.53,65,71.98,76.7,46.79,36.06,14.83,41.08,88.48,103.75,78.34,75.34,90.64,39.94,117.03,120,38.84,85.53,133.46,23.06,96.35,161.99,58.96,17.88,45.33,44.83,22.11,121.4,38.62,58.46,45.07,65.64,49.29,99.86,97.4,112.47,53.99,151.34,21.07,36.97,43.44,70.01,69.82,71.67,331.15,57.61,102.36,58.35,38.63,105.05,100.31,5.68,75.21,144.17,40.41,84.51,103.11,97.59,207.1,42.9,45.21,112.31,33.79,71.7,69.36,5.26,91.56,7.33,68.02,36.75,31.97,6.81,205.07,187.22,76.06,64.12,49.11,18.47,36.13,47.06,139.53,55.76,28.33,108.77,88.04,70.2,105.2,336.32,35,50.69,74.22,66.62,73.3,50.34,26.89
